Campaign Name,UTM Medium,UTM Source,Account Industry,Oppt Close Date,Stage,Opportunity Amount,City,State/Province,Account Rating
2016_00_InboundWeb_Request_A_Demo,,,Dental,8/25/2016,Lost,"$3,887 ",Salado,TX,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Dental,7/14/2016,Lost,"$3,887 ",,OK,Cancelled
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,Elkridge,MD,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,Calgary,AB,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,CA,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,searchengineland.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.co.in,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Animal Care,,,,,MI,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,r.search.yahoo.com,Medical,,,,,FL,Cancelled
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,r.search.yahoo.com,Dental,7/28/2016,Closed Won,"$3,588 ",Oklahoma City,OK,Under Contract
2016_00_InboundWeb_Request_A_Demo,none,direct,Automotive,7/17/2016,Demo,"$3,887 ",Grand Rapids,MI,Prospect
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Lifestyle,,,,,MT,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,NC,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.co.in,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,www.localseoguide.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,demandforced3.com,,,,,Gatineau,Québec,
2016_00_InboundWeb_Request_A_Demo,referral,www.practicalecommerce.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,r.search.yahoo.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Medical,7/31/2016,Demo,"$3,887 ",Phoenix,AZ,Prospect
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,Williamsburg,VA,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Gilbert,AZ,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,Wilmington,DE,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,TX,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,CA,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Asheville,NC,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Animal Care,,,,,NV,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,Small Business,10/12/2016,Forecast,"$3,887 ",Greenwood,SC,Prospect
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,Dental,,,,,ON,Under Contract
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,MA,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Medical,7/18/2016,Closed Won,"$3,289 ",Inverness,IL,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,Savannah,GA,
2016_00_InboundWeb_Request_A_Demo,none,direct,Medical,7/31/2016,Closed Won,"$4,378 ",Alpharetta,GA,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_InboundCall&Chat,referral,,Lifestyle,11/7/2016,Closed Won,"$3,140 ",Redwood City,CA,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,Huntsville,AL,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.co.in,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Lifestyle,,,,,UT,Cancelled
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Medical,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,7/31/2016,Closed Won,"$3,588 ",Winston-Salem,NC,Under Contract
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,8/14/2016,Demo,"$3,887 ",Ogden,UT,Prospect
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Medical,8/7/2016,Closed Won,"$2,990 ",Waterloo,IA,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,search.tb.ask.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Automotive,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,OR,
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,,,,,NJ,Under Contract
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,Matthews,NC,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Wasilla,AK,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Automotive,7/27/2016,Forecast,"$3,887 ",,IL,Under Contract
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,Sylvania,OH,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_09_Hotleads_EngagementPrograms,referral,email.demandforce.com,,,,,PENTICTON,BC,
2016_00_InboundWeb_Request_A_Demo,referral,www.kauffmantire.net,,,,,NEWARK,OH,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,Vernon,IL,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Animal Care,12/26/2016,Demo,"$3,887 ",WEATHERFORD,TX,Prospect
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Lifestyle,8/31/2016,Closed Won,"$3,289 ",St Petersburg,FL,Cancelled
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,,,,,MD,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Animal Care,7/31/2016,Closed Won,"$3,289 ",Clermont,FL,Cancelled
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Arlington,VA,
2016_00_InboundWeb_Request_A_Demo,referral,searchengineland.com,Dental,,,,,,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.ca,Animal Care,9/21/2016,Forecast,"$3,887 ",Mission,BC,Prospect
2016_00_InboundWeb_Request_A_Demo,referral,www.localvisibilitysystem.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,HI,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Medical,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,organic,com.google.android.googlequicksearchbox,,,,,Panorama City,CA,
2016_00_InboundWeb_Request_A_Demo,referral,www.weburlopener.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.co.in,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Upland,PA,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,Bakersfield,CA,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Newton,MA,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Medical,,,,Fort Myers,FL,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,12/5/2016,Lost,"$3,887 ",,TX,Lost
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,Garden City,NY,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Fairfax,CA,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com.ph,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Small Business,,,,,TN,Cancelled
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,Medical,,,,,CA,Prospect
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,,,,,CA,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,Lifestyle,,,,,IN,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Burke,VA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,West Hartford,CT,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.ca,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,IL,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.ca,,,,,Oakville,ON,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,San Antonio,TX,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Lifestyle,,,,Montclair,NJ,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,,,,,,Valencia,CA,
2016_00_InboundWeb_InboundCall&Chat,none,,,,,,Valencia,CA,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Animal Care,7/29/2016,Demo,"$3,887 ",Sarasota,FL,Prospect
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.bing.com,,,,,Washington,DC,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,Montgomery,AL,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.co.in,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,Lifestyle,,,,,MD,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.co.in,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.ca,Dental,10/26/2016,Closed Won,"$3,289 ",Edmonton,AB,Under Contract
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com.mx,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,9/30/2016,Forecast,"$3,887 ",Stony Brook,NY,Prospect
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Medical,8/31/2016,Closed Won,"$4,378 ",New Albany,OH,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Lifestyle,,,,,va,Cancelled
2016_00_InboundWeb_Request_A_Demo,organic,www.bing.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,Dixon,CA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,CA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,Automotive,,,,,,Cancelled
2016_00_InboundWeb_Request_A_Demo,referral,streetfightmag.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,Huntersville,NC,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,8/17/2016,Closed Won,"$3,588 ",Alpine,CA,Under Contract
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,NE,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,IL,,
2016_00_InboundWeb_Request_A_Demo,,,Dental,,,,,TX,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Lifestyle,,,,,TX,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,google,Dental,,,,,TX,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,Medical,8/12/2016,Demo,"$3,887 ",,IL,Prospect
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,Malvern,PA,
2016_00_InboundWeb_Request_A_Demo,,,Medical,,,,,,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Animal Care,8/25/2016,Lost,"$3,887 ",,OK,Lost
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Lifestyle,8/3/2016,Demo,"$3,887 ",San Francisco,CA,Prospect
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.co.in,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,8/12/2016,Forecast,"$3,887 ",,IL,Prospect
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,HI,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Dental,,,,,CA,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Automotive,,,,,IA,Under Contract
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,8/4/2016,Lost,"$3,887 ",,CA,Lost
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Dental,7/31/2016,Closed Won,"$3,588 ",,TX,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,Concord,CA,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,Trumbull,CT,
2016_00_InboundWeb_Request_A_Demo,referral,local.intuit.com,,,,,Virginia Beach,VA,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,IA,
2016_00_InboundWeb_InboundCall&Chat,phone,,,,,,,ID,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,Medical,,,,,MO,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Medical,8/24/2016,Lost,"$3,887 ",Chandler,AZ,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,Animal Care,,,,,BC,Prospect
2016_00_InboundWeb_Request_A_Demo,cpc,bing,Lifestyle,7/31/2016,Closed Won,"$3,887 ",Albuquerque,NM,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.bing.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,social,urlopener.blogspot.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Dental,,,,,,Under Contract
2016_00_InboundWeb_InboundCall&Chat,phone,,,,,,,CT,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_ContactUs,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_ContactUs,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.co.il,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,r.search.yahoo.com,Automotive,9/21/2016,Forecast,"$3,887 ",,PA,Prospect
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.ca,,,,,,BC,
2016_00_InboundWeb_Request_A_Demo,,,,,,,Staten Island,NY,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,Mt Sterling,KY,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Medical,7/31/2016,Closed Won,"$3,887 ",,MI,Under Contract
2016_00_InboundWeb_Request_A_Demo,social,urlopener.blogspot.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,www.yext.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,weburlopener.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,Wyckoff,NJ,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,Animal Care,,,,,CA,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,Holt,MI,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.ca,,,,,,,
2016_00_InboundWeb_Request_A_Demo,social,urlopener.blogspot.com,,,,,San Antonio,TX,
2016_00_InboundWeb_Request_A_Demo,referral,streetfightmag.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,Garland,TX,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Lifestyle,,,,,AZ,Cancelled
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,Chicago,IL,
2016_00_InboundWeb_InboundCall&Chat,phone,,,,,,,TX,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Medical,,,,,TX,Under Contract
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,Lifestyle,,,,,MN,Prospect
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_InboundCall&Chat,phone,,,,,,,AZ,
2016_00_InboundWeb_Request_A_Demo,cpc,google,Medical,9/20/2016,Lost,"$3,887 ",The Woodlands,TX,Lost
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_InboundCall&Chat,phone,,,,,,,IL,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,Animal Care,,,,,MD,Under Contract
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,FL,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,,,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,accountants.intuit.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,referral,weburlopener.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_Request_A_Demo,none,direct,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,,,,,,,
2016_00_InboundWeb_Request_A_Demo,cpc,google,,,,,,,
2016_00_InboundWeb_InboundCall&Chat,phone,,,,,,,AB,
2016_00_InboundWeb_Request_A_Demo,cpc,bing,Lifestyle,,,,Little Falls,NJ,Opportunity
2016_00_InboundWeb_Request_A_Demo,referral,www.demandforced3.com,,,,,,,
2016_00_InboundWeb_Request_A_Demo,organic,www.google.com,Automotive,10/31/2016,Closed Won,"$3,289 ",,CA,Under Contract
